EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,DaysNotWorked,AverageHoursPerday
659,4.0,2.0,3.0,46,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Manufacturing Director,Married,23400,2.0,13,1,26.0,2,11,0,8,1,3,23,6.901101774042777
660,3.0,1.0,3.0,34,No,Travel_Rarely,Sales,13,4,Medical,Male,3,Sales Representative,Single,74910,0.0,14,1,4.0,3,3,0,2,2,3,21,8.918751157407222
661,4.0,2.0,2.0,51,No,Travel_Frequently,Research & Development,14,3,Life Sciences,Male,2,Research Director,Divorced,105270,4.0,14,0,31.0,3,29,11,10,3,3,15,10.986178861788611
662,4.0,4.0,2.0,59,No,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,2,Research Scientist,Single,165950,6.0,21,1,25.0,2,9,5,4,3,4,27,6.592285137701667
663,3.0,2.0,4.0,34,No,Travel_Frequently,Sales,14,4,Medical,Female,3,Research Scientist,Divorced,88340,4.0,13,1,15.0,1,11,5,10,3,3,21,6.795719907407222
664,4.0,3.0,2.0,28,No,Travel_Frequently,Research & Development,2,3,Other,Female,1,Manager,Single,55770,0.0,19,0,5.0,3,4,0,2,3,3,31,10.374410628019167
665,3.0,1.0,2.0,44,No,Travel_Rarely,Research & Development,3,4,Life Sciences,Male,2,Research Scientist,Divorced,47070,1.0,17,0,26.0,4,25,14,13,1,3,26,7.808195035460834
666,3.0,2.0,4.0,34,No,Travel_Frequently,Sales,1,3,Life Sciences,Male,2,Sales Executive,Married,24000,4.0,18,1,14.0,3,10,1,8,3,3,26,7.497001182033055
667,3.0,3.0,3.0,35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,4,Healthcare Representative,Married,98240,0.0,19,0,4.0,2,3,2,2,3,3,15,10.482086720866945
668,2.0,2.0,3.0,42,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,1,Manager,Married,64470,6.0,13,0,18.0,3,1,0,0,3,3,27,9.421422127255278
669,4.0,4.0,4.0,43,No,Travel_Rarely,Research & Development,7,2,Medical,Female,1,Laboratory Technician,Single,195020,3.0,18,2,23.0,3,21,15,17,4,3,30,6.413299663299444
670,3.0,2.0,3.0,36,No,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Healthcare Representative,Single,27250,9.0,21,1,18.0,4,16,5,12,2,4,14,10.608310841205556
671,1.0,4.0,3.0,44,Yes,Travel_Rarely,Research & Development,21,4,Life Sciences,Female,2,Laboratory Technician,Married,62720,1.0,19,1,10.0,3,10,0,5,3,3,24,5.981031411157778
672,4.0,4.0,3.0,28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,Female,2,Sales Representative,Married,21270,1.0,14,0,2.0,3,2,2,2,3,3,29,9.709561781609166
673,2.0,3.0,2.0,51,No,Travel_Frequently,Sales,21,4,Medical,Male,2,Research Scientist,Single,182000,0.0,17,0,8.0,3,7,7,7,3,3,32,6.988324842309444
674,3.0,3.0,3.0,30,No,Non-Travel,Research & Development,2,4,Other,Male,1,Research Scientist,Single,20960,7.0,11,3,10.0,2,8,1,7,3,3,17,9.513817167577221
675,2.0,3.0,3.0,29,Yes,Travel_Rarely,Research & Development,29,4,Technical Degree,Female,1,Sales Representative,Divorced,28860,3.0,13,0,10.0,4,7,7,7,3,3,27,8.4067758784425
676,4.0,1.0,2.0,28,No,Travel_Rarely,Sales,1,4,Life Sciences,Female,2,Sales Representative,Single,20330,2.0,15,1,5.0,5,3,1,2,3,3,28,6.799669766332777
677,4.0,2.0,2.0,25,No,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,1,Research Scientist,Single,36220,1.0,25,0,2.0,0,2,2,1,3,4,29,7.9832914272030555
678,3.0,4.0,4.0,32,No,Travel_Rarely,Research & Development,10,4,Other,Female,1,Sales Executive,Married,42330,1.0,11,0,10.0,5,10,0,8,3,3,34,6.805245961820834
679,,2.0,3.0,45,No,Travel_Frequently,Research & Development,19,3,Medical,Male,3,Laboratory Technician,Single,36810,3.0,17,1,22.0,2,0,0,0,3,3,20,6.023483171968611
680,3.0,2.0,3.0,39,No,Travel_Rarely,Sales,29,1,Marketing,Female,1,Laboratory Technician,Divorced,54600,6.0,13,2,21.0,3,19,15,2,3,3,17,8.390134335154723
681,1.0,3.0,3.0,58,No,Travel_Rarely,Research & Development,27,3,Other,Male,2,Laboratory Technician,Divorced,21870,1.0,18,1,2.0,1,2,2,2,1,3,33,6.035505604288333
682,4.0,3.0,3.0,32,Yes,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,1,Sales Executive,Married,96020,1.0,13,1,10.0,3,10,1,1,3,3,23,6.491232492996945
683,3.0,1.0,3.0,39,Yes,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,2,Laboratory Technician,Single,28360,0.0,20,0,6.0,3,5,0,3,2,4,19,7.722481634526944
684,1.0,4.0,3.0,30,No,Travel_Rarely,Sales,9,1,Marketing,Male,4,Research Director,Married,40890,0.0,18,0,10.0,2,9,6,7,4,3,24,6.22638185654
685,4.0,3.0,3.0,36,No,Travel_Rarely,Sales,1,3,Marketing,Male,2,Sales Executive,Married,166270,3.0,12,0,10.0,5,7,1,7,2,3,21,6.722831018518334
686,4.0,1.0,4.0,46,No,Travel_Rarely,Sales,4,3,Medical,Male,1,Research Scientist,Single,26190,6.0,12,1,10.0,3,7,5,7,2,3,25,7.708216807909444
687,3.0,4.0,3.0,28,No,Non-Travel,Research & Development,1,3,Medical,Male,5,Sales Executive,Married,56790,0.0,13,0,10.0,2,9,7,5,2,3,24,8.013723628691945
688,4.0,1.0,3.0,50,No,Travel_Rarely,Research & Development,20,2,Medical,Female,5,Laboratory Technician,Married,154020,4.0,21,0,25.0,3,3,1,2,2,4,28,10.404741297090833
689,4.0,2.0,3.0,40,Yes,Travel_Rarely,Sales,8,1,Other,Male,1,Laboratory Technician,Single,59850,2.0,13,3,9.0,1,5,1,0,2,3,22,9.801315667131389
690,2.0,2.0,2.0,52,Yes,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,7,3,3,23,9.974500466853334
691,2.0,1.0,3.0,30,No,Travel_Rarely,Research & Development,6,4,Medical,Female,1,Sales Executive,Married,30410,1.0,11,1,9.0,2,9,0,8,2,3,17,10.406511839708333
692,1.0,3.0,3.0,39,No,Travel_Rarely,Research & Development,26,1,Medical,Male,2,Healthcare Representative,Single,34470,0.0,14,0,9.0,5,8,1,7,3,3,17,6.005927823315
693,4.0,3.0,2.0,31,No,Non-Travel,Research & Development,1,2,Medical,Male,1,Sales Executive,Divorced,195130,1.0,12,1,10.0,1,10,9,6,2,3,31,10.098737922705277
694,3.0,2.0,3.0,41,No,Non-Travel,Sales,6,3,Life Sciences,Female,1,Research Director,Single,27730,1.0,11,0,19.0,3,19,11,9,3,3,29,7.825096982758611
695,4.0,2.0,4.0,31,Yes,Travel_Frequently,Research & Development,3,1,Life Sciences,Male,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2,3,3,26,9.078821513002222
696,1.0,1.0,4.0,44,Yes,Travel_Rarely,Sales,5,3,Life Sciences,Male,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2,3,3,32,5.984569383794167
697,3.0,3.0,2.0,42,No,Non-Travel,Research & Development,4,3,Life Sciences,Male,2,Laboratory Technician,Married,20830,0.0,12,2,21.0,3,20,2,10,2,3,22,9.682367503486667
698,4.0,3.0,3.0,55,No,Travel_Rarely,Sales,11,3,Technical Degree,Male,2,Manufacturing Director,Married,83810,4.0,15,1,23.0,3,19,9,11,3,3,33,6.600917397660556
699,4.0,2.0,3.0,56,No,Travel_Rarely,Sales,3,2,Medical,Female,3,Manufacturing Director,Single,26910,6.0,16,1,36.0,6,7,7,7,3,3,29,8.00470545977
700,3.0,3.0,3.0,40,No,Non-Travel,Research & Development,1,1,Life Sciences,Male,1,Laboratory Technician,Divorced,42860,9.0,15,0,6.0,6,4,0,0,3,3,21,7.306210648148055
701,4.0,4.0,2.0,34,No,Travel_Rarely,Research & Development,3,2,Technical Degree,Male,2,Research Director,Divorced,26590,0.0,24,3,10.0,2,9,1,6,3,4,22,7.377629009762778
702,3.0,4.0,3.0,40,No,Travel_Rarely,Sales,4,3,Medical,Male,2,Sales Executive,Single,94340,1.0,13,1,9.0,3,9,8,8,2,3,17,5.97810564663
703,3.0,1.0,3.0,41,No,Travel_Frequently,Sales,1,4,Other,Female,2,Healthcare Representative,Divorced,55610,0.0,11,0,10.0,2,9,1,7,2,3,26,7.670687943262222
704,3.0,3.0,3.0,35,No,Travel_Frequently,Sales,1,2,Technical Degree,Male,2,Manager,Single,66460,1.0,13,1,9.0,2,9,1,1,2,3,27,9.5049192782525
705,3.0,2.0,3.0,51,No,Travel_Rarely,Sales,18,2,Life Sciences,Male,4,Manufacturing Director,Divorced,77250,1.0,13,1,33.0,2,33,0,10,3,3,23,9.523341503267778
706,2.0,1.0,3.0,38,No,Travel_Rarely,Sales,2,4,Life Sciences,Female,1,Research Scientist,Divorced,107250,3.0,18,0,11.0,5,7,1,7,2,3,24,6.590448898265278
707,3.0,1.0,4.0,34,No,Travel_Rarely,Sales,4,3,Life Sciences,Male,2,Research Scientist,Single,88470,1.0,16,0,10.0,3,10,9,6,4,3,32,7.251989325569999
708,4.0,4.0,2.0,25,No,Travel_Rarely,Research & Development,6,2,Medical,Female,4,Research Scientist,Married,20450,3.0,19,0,7.0,3,3,1,2,3,3,34,6.313608663729722
709,3.0,1.0,2.0,58,Yes,Travel_Rarely,Sales,1,4,Technical Degree,Male,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,9,4,3,32,8.5097598253275
710,2.0,2.0,3.0,40,No,Travel_Rarely,Research & Development,14,4,Medical,Female,1,Research Scientist,Married,33480,3.0,22,0,7.0,2,4,0,3,1,4,33,6.1067409844052785
711,1.0,1.0,2.0,36,No,Travel_Frequently,Sales,16,2,Life Sciences,Male,1,Research Scientist,Married,12810,2.0,11,0,17.0,2,15,6,13,3,3,27,6.1063793922125
712,4.0,4.0,3.0,48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,2,Research Scientist,Single,28190,1.0,20,0,11.0,2,10,0,8,2,4,19,7.6243904958675
713,3.0,4.0,3.0,27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Laboratory Technician,Married,48510,8.0,18,0,5.0,2,1,0,0,3,3,22,7.1171431892141666
714,4.0,2.0,2.0,51,No,Travel_Rarely,Research & Development,4,1,Medical,Female,3,Manufacturing Director,Single,40280,3.0,14,0,29.0,3,5,0,3,3,3,34,7.469346549192222
715,4.0,4.0,4.0,18,No,Non-Travel,Research & Development,1,4,Medical,Male,2,Sales Executive,Single,27200,1.0,22,1,0.0,2,0,0,0,3,4,17,7.890327868852223
716,4.0,4.0,3.0,35,No,Travel_Rarely,Research & Development,1,4,Other,Female,2,Research Director,Married,81200,0.0,13,0,10.0,2,9,0,0,2,3,32,7.175936438621945
717,4.0,4.0,3.0,27,No,Travel_Frequently,Research & Development,26,4,Medical,Female,1,Research Director,Single,46470,3.0,17,0,8.0,3,6,0,0,4,3,24,7.358958040318611
718,1.0,3.0,2.0,55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,Male,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,8,4,3,18,8.709841106538612
719,4.0,2.0,3.0,56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,Male,2,Laboratory Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,26,10.396509456264724
720,1.0,3.0,3.0,34,No,Non-Travel,Sales,1,2,Life Sciences,Male,2,Research Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,3,27,6.400724121557222
721,2.0,3.0,3.0,40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,2,Sales Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,2,3,25,6.503203860640277
722,2.0,3.0,3.0,34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,1,Research Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,4,3,27,7.227850189933333
723,3.0,4.0,4.0,31,Yes,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,0,1,3,23,7.686837068160555
724,4.0,3.0,2.0,35,Yes,Travel_Frequently,Research & Development,1,2,Medical,Male,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2,3,3,20,9.136408483171945
725,4.0,3.0,3.0,38,No,Travel_Frequently,Research & Development,7,3,Medical,Female,2,Sales Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,2,3,35,6.392946165191667
726,3.0,4.0,4.0,34,No,Travel_Rarely,Research & Development,10,4,Other,Female,2,Laboratory Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,3,4,28,7.911889604196389
727,3.0,1.0,3.0,28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Healthcare Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,27,6.722281576448055
728,4.0,3.0,2.0,31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,Male,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,7,2,3,22,10.895542770804166
729,1.0,4.0,4.0,39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,Female,2,Healthcare Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,3,14,10.252200854700833
730,2.0,2.0,3.0,51,No,Travel_Frequently,Research & Development,20,3,Medical,Male,2,Sales Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,2,3,32,7.111849830179445
731,4.0,4.0,2.0,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Male,4,Sales Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,3,23,10.680777310924165
732,3.0,3.0,3.0,37,No,Travel_Rarely,Research & Development,2,2,Medical,Female,1,Healthcare Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,4,3,23,10.397079831932501
733,2.0,4.0,4.0,33,No,Travel_Frequently,Research & Development,2,3,Medical,Female,1,Sales Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,3,21,7.779559027777777
734,3.0,2.0,2.0,32,No,Travel_Rarely,Research & Development,1,4,Medical,Male,5,Research Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,3,29,10.406151819923334
735,3.0,3.0,3.0,39,No,Non-Travel,Research & Development,29,2,Life Sciences,Male,2,Sales Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,22,6.613607624360555
736,1.0,3.0,,25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,1,Sales Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,2,3,20,7.226058091286111
737,4.0,3.0,2.0,52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,2,Sales Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,24,9.105581340834446
738,1.0,3.0,1.0,43,No,Travel_Rarely,Research & Development,2,2,Medical,Male,1,Laboratory Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,3,23,9.72064659197
739,4.0,4.0,3.0,27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,3,30,10.32448653198639
740,4.0,3.0,3.0,27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,Female,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4,3,20,9.997716689718612
741,1.0,4.0,3.0,26,No,Travel_Rarely,Research & Development,2,2,Other,Male,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,3,4,36,6.2968901234566665
742,3.0,1.0,3.0,42,No,Travel_Rarely,Sales,23,3,Marketing,Female,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,3,24,6.075256680731111
743,3.0,1.0,1.0,52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,3,26,6.4782470449172225
744,1.0,3.0,3.0,37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,Male,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,3,31,7.522206521738889
745,3.0,4.0,3.0,35,No,Travel_Frequently,Research & Development,6,4,Medical,Female,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,31,7.686039855072222
746,1.0,4.0,2.0,25,No,Travel_Rarely,Research & Development,1,4,Medical,Male,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1,3,33,7.972668128654722
747,3.0,1.0,3.0,26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,Male,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,2,4,32,6.805875788451944
748,2.0,1.0,2.0,29,No,Travel_Rarely,Sales,9,3,Life Sciences,Male,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2,3,20,6.217927616413055
749,1.0,1.0,3.0,49,Yes,Travel_Frequently,Sales,6,5,Medical,Female,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,3,3,23,7.083067226890556
750,3.0,4.0,3.0,29,Yes,Travel_Frequently,Sales,3,2,Marketing,Female,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3,3,32,8.584576661814445
751,4.0,4.0,2.0,54,No,Travel_Rarely,Sales,1,3,Medical,Female,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,2,3,31,6.198137681159167
752,4.0,1.0,3.0,58,No,Travel_Rarely,Sales,22,3,Life Sciences,Female,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,3,15,10.612399503161667
753,2.0,4.0,4.0,55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,28,7.4833094897472225
754,1.0,2.0,3.0,36,No,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,27,9.401894586894445
755,2.0,3.0,3.0,31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,Male,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,3,3,21,7.303473379629445
756,4.0,1.0,3.0,30,No,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,3,16,7.538799319727778
757,1.0,2.0,4.0,31,No,Travel_Rarely,Research & Development,1,3,Medical,Male,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,3,25,7.291433615819167
758,4.0,1.0,3.0,34,No,Travel_Frequently,Sales,2,1,Marketing,Female,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4,3,33,7.603156676413056
759,1.0,2.0,4.0,31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,Male,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1,3,27,8.038707264957223
760,2.0,1.0,4.0,27,No,Travel_Rarely,Human Resources,11,4,Medical,Male,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,3,18,7.189699359853611
761,1.0,4.0,2.0,36,No,Travel_Rarely,Sales,1,3,Marketing,Male,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,2,3,23,6.329309056956111
762,3.0,1.0,2.0,36,No,Travel_Rarely,Research & Development,24,3,Other,Female,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,16,7.3161326530611115
763,1.0,4.0,2.0,47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,3,24,7.7893213783402775
764,1.0,1.0,3.0,25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,Male,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,2,3,24,7.221421706516389
765,3.0,3.0,1.0,37,No,Non-Travel,Sales,8,4,Medical,Male,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3,4,28,7.603537195994167
766,1.0,1.0,4.0,56,No,Travel_Rarely,Research & Development,10,4,Other,Male,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,3,3,29,6.623406369731667
767,1.0,3.0,4.0,47,No,Travel_Rarely,Research & Development,3,2,Medical,Male,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,3,3,20,6.299673812816945
768,4.0,3.0,3.0,24,No,Travel_Rarely,Research & Development,5,1,Other,Male,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,3,3,25,9.675379001883055
769,4.0,4.0,2.0,32,No,Travel_Rarely,Sales,4,3,Marketing,Male,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,3,3,24,7.485165260196666
770,4.0,2.0,2.0,34,No,Travel_Rarely,Research & Development,9,2,Medical,Male,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,3,3,34,6.101879588839722
771,2.0,3.0,2.0,41,No,Travel_Rarely,Research & Development,26,3,Medical,Female,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,3,3,18,10.49918152720611
772,3.0,3.0,4.0,40,No,Non-Travel,Sales,3,2,Life Sciences,Male,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,2,3,31,6.390747584540834
773,1.0,4.0,3.0,31,No,Travel_Rarely,Research & Development,16,3,Medical,Male,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,3,3,20,6.676340479483611
774,1.0,4.0,4.0,46,Yes,Travel_Rarely,Research & Development,18,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,3,3,23,6.667140522875555
775,1.0,1.0,4.0,39,Yes,Non-Travel,Research & Development,2,4,Medical,Male,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,2,3,18,9.41259716506611
776,3.0,2.0,3.0,31,Yes,Travel_Frequently,Sales,2,3,Medical,Male,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3,3,32,6.807770499757223
777,2.0,1.0,3.0,45,No,Travel_Rarely,Sales,10,2,Marketing,Male,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,3,3,26,10.501073286051945
778,4.0,2.0,3.0,31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,Male,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,3,3,35,6.649557522123889
779,2.0,4.0,1.0,31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,3,4,18,10.308444215820556
780,2.0,4.0,4.0,45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,3,3,27,10.611550332383612
781,3.0,1.0,3.0,48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,Male,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3,3,26,7.1190449172575
782,1.0,3.0,3.0,34,Yes,Travel_Rarely,Research & Development,7,4,Medical,Male,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,3,3,27,7.405662393162221
783,4.0,2.0,3.0,40,No,Non-Travel,Research & Development,25,4,Other,Female,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,2,3,19,8.033875114784166
784,4.0,1.0,3.0,28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,Female,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,3,3,28,6.4889413447780555
785,3.0,3.0,3.0,44,No,Non-Travel,Research & Development,5,3,Life Sciences,Male,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,2,3,31,6.603619565217222
786,4.0,2.0,2.0,53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Male,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,3,4,27,6.909737654320834
787,1.0,3.0,2.0,49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1,3,20,6.7838739050252785
788,3.0,3.0,4.0,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,3,21,6.513810185185
789,4.0,2.0,2.0,44,No,Travel_Rarely,Research & Development,5,1,Other,Male,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4,3,17,6.923727231329445
790,4.0,1.0,3.0,33,No,Travel_Frequently,Human Resources,10,3,Medical,Female,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,3,3,23,7.288434873949444
791,4.0,1.0,3.0,34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,Female,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,3,3,25,6.880241290018611
792,4.0,3.0,2.0,30,No,Travel_Rarely,Sales,1,2,Technical Degree,Male,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,3,4,22,6.05878661087861
793,1.0,4.0,3.0,42,No,Travel_Frequently,Research & Development,8,4,Medical,Female,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,3,4,34,7.300039158100556
794,1.0,3.0,2.0,44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,Female,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,3,3,27,7.579750712250555
795,3.0,3.0,2.0,30,No,Non-Travel,Research & Development,8,3,Life Sciences,Male,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3,3,31,6.094781400966111
796,2.0,3.0,2.0,57,No,Travel_Rarely,Sales,2,1,Life Sciences,Male,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2,3,31,7.580286231883888
797,3.0,2.0,3.0,49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3,3,25,6.893671139359444
798,2.0,1.0,2.0,34,No,Travel_Frequently,Research & Development,2,4,Medical,Female,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,3,4,32,6.305397865113889
799,1.0,3.0,4.0,28,Yes,Travel_Frequently,Research & Development,2,3,Medical,Male,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,3,4,17,6.538028233151111
800,1.0,2.0,1.0,29,Yes,Travel_Frequently,Research & Development,28,3,Medical,Female,5,Research Scientist,Single,44340,,17,3,7.0,1,5,0,0,3,3,18,7.796020804755278
